timestamp,longitude,latitude,external-temperature,altitude,tag-tech-spec,tag-voltage
2005-10-18 00:00:00,11.0441268,46.0109578,4.0,1603.21,3.4,3.44
2005-10-18 04:00:00,11.0441268,46.0109578,4.0,1603.21,3.4,3.44
2005-10-18 08:00:00,11.0441268,46.0109578,4.0,1603.21,3.4,3.44
2005-10-18 12:00:00,11.0441268,46.0109578,4.0,1603.21,3.4,3.44
2005-10-18 16:00:00,11.0441268,46.0109578,4.0,1603.21,3.4,3.44
2005-10-18 20:00:00,11.0441268,46.0109578,4.0,1603.21,3.4,3.44
2005-10-19 00:00:00,11.044540705315685,46.0117740773581,5.988495391226003,1602.6731062443691,1.8092036870191976,3.44
2005-10-19 04:00:00,11.045142851497337,46.007970075987274,8.970537381561657,1602.6898035825438,2.988214952624663,3.44
2005-10-19 08:00:00,11.04566588197425,46.006027713083206,12.947944067561956,1621.9263574691956,5.763560847293368,3.44
2005-10-19 12:00:00,11.04536339840343,46.00645739717298,12.780450314756884,1621.1228682655544,5.492630440659638,3.44
2005-10-19 16:00:00,11.0450500052856,46.00691821052022,12.557996369675202,1620.0517525199862,5.181194917545282,3.44
2005-10-19 20:00:00,11.044736612167767,46.00737902386746,12.33554242459352,1618.980636774418,4.869759394430927,3.44
2005-10-20 00:00:00,11.044423219049937,46.007839837214696,12.113088479511838,1617.9095210288494,4.558323871316572,3.44
2005-10-20 04:00:00,11.044109825932106,46.00830065056193,11.890634534430156,1616.8384052832812,4.246888348202217,3.44
2005-10-20 08:00:00,11.043796432814275,46.00876146390917,11.668180589348472,1615.767289537713,3.9354528250878618,3.44
2005-10-20 12:00:00,11.043483039696444,46.009222277256406,11.44572664426679,1614.6961737921445,3.6240173019735065,3.44
2005-10-20 16:00:00,11.043169646578612,46.00968309060364,11.223272699185108,1613.6250580465762,3.312581778859151,3.44
2005-10-20 20:00:00,11.042856253460782,46.010143903950876,11.000818754103426,1612.553942301008,3.001146255744796,3.44
2005-10-21 00:00:00,11.041723884647446,46.0105104792428,13.989996526571726,1634.3371080236193,3.0,3.44
2005-10-21 04:00:00,11.040893751593197,46.010284140347096,14.0,1631.1420680319334,1.8044151336341547,3.44
2005-10-21 08:00:00,11.044268684220361,46.0067154655201,14.0,1633.1555990033912,3.984469513461139,3.44
2005-10-21 12:00:00,11.045249295530688,46.00676359253493,14.0,1625.2840870230068,25.117896335150803,3.44
2005-10-21 16:00:00,11.046212715284632,46.00683760935567,14.0,1617.3419170084103,5.506405320266012,3.44
2005-10-21 20:00:00,11.038166850989102,46.00937837984313,8.034566530158951,1623.7724953147774,2.8149788297355447,3.44
2005-10-22 00:00:00,11.039557080100195,46.010167026892574,8.996173114389089,1640.4460910102978,9.573977177845812,3.44
2005-10-22 04:00:00,11.03871039217621,46.00939065345331,8.003265703168427,1625.798201778766,4.815675375208449,3.44
2005-10-22 08:00:00,11.037646299868921,46.00195959320455,10.970610555363919,1630.3346422904451,9.751017592273199,3.44
2005-10-22 12:00:00,11.043025260357092,46.00597684728693,12.98884084251639,1629.4353005998048,8.208927325986888,3.44
2005-10-22 16:00:00,11.041947591278523,46.008546572533085,14.986268118454817,1625.0033388906256,25.281905818711422,3.44
2005-10-22 20:00:00,11.04083349312285,46.01110757284568,12.01482048427498,1620.5519478309193,2.314611745059839,3.44
2005-10-23 00:00:00,11.040886778488494,46.01101081223667,12.0,1626.7366098866717,2.996996454147257,3.44
2005-10-23 04:00:00,11.040826033733769,46.01108680706895,12.996180820776335,1625.4749267411985,3.199236164155267,3.44
2005-10-23 08:00:00,11.046128651218337,46.00826144701955,13.987403634361234,1624.067886839207,16.431208700440532,3.44
2005-10-23 12:00:00,11.059149401256544,45.99704552833508,15.984921465968586,1659.877832460733,3.4995183246073314,3.44
2005-10-23 16:00:00,11.059105078637943,45.996840126087555,15.006810284920084,1660.6565267546907,8.167310632383598,3.44
2005-10-23 20:00:00,11.054790184217829,46.00484544351717,12.023517169614985,1581.7534401664934,6.017245924384322,3.44
2005-10-24 00:00:00,11.045747964611092,46.009115964862225,11.0033484478549,1603.3254300662716,3.2093756539937215,3.44
2005-10-24 04:00:00,11.040866596373489,46.01137263739058,10.00291788245102,1628.8056523551481,2.402334305960817,3.44
2005-10-24 08:00:00,11.037351760264354,46.00705252552664,13.953738124741843,1660.5000206526229,13.865840561751343,3.44
2005-10-24 12:00:00,11.036882556762423,46.007342007695534,17.979031243447263,1638.1895219123505,2.6597609561752993,3.44
2005-10-24 16:00:00,11.03690366300229,46.0072880270456,16.011659379554445,1648.20059546117,4.389506558401,3.44
2005-10-24 20:00:00,11.038608184944895,46.00902562489083,12.030775629028904,1642.39547099189,3.606155125805781,3.44
2005-10-25 00:00:00,11.039495994791883,46.010109654235514,12.0,1632.686519556578,3.6,3.44
2005-10-25 04:00:00,11.039335527873064,46.01009068822304,5.026734254565656,1633.745798902854,2.803055343378932,3.44
2005-10-25 08:00:00,11.036777945824706,46.0071493305038,12.919944789510007,1632.9481055900621,8.937957211870255,3.44
2005-10-25 12:00:00,11.035970830617062,46.00525052975637,13.989449573124176,1656.142592489762,5.833761366002637,3.44
2005-10-25 16:00:00,11.036141205740265,46.005617779287846,14.988963698202262,1665.6961484000833,5.4044145207190954,3.44
2005-10-25 20:00:00,11.037887779551314,46.00738553128962,10.039016233540027,1669.6001135651084,16.31416428621194,3.44
2005-10-26 00:00:00,11.038967319419644,46.00895696741071,5.016741071428571,1636.8202232142858,4.041517857142857,3.44
