timestamp,longitude,latitude,external-temperature,gps:dop,gps:fix-type,altitude,tag-voltage
2010-03-06 01:00:48,-111.43697190003329,56.93648750072173,11.0,3.6,3.0,205.55,3360.0
2010-03-06 04:00:44,-111.43753420059444,56.93668280118809,7.0,3.6,3.0,204.52,3360.0
2010-03-06 07:01:12,-111.4378482007264,56.93678730096966,4.0,5.6,3.0,218.42,3360.0
2010-03-06 10:00:48,-111.43775220027482,56.93636550081458,4.0,2.6,3.0,228.71,3360.0
2010-03-06 13:00:48,-111.4378254004742,56.93626070050691,3.0,6.2,3.0,210.06,3360.0
2010-03-06 16:00:43,-111.4377128005236,56.93645880044789,5.0,4.2,3.0,195.7,3360.0
2010-03-06 19:00:43,-111.43779580028188,56.93661240046318,11.0,3.0,3.0,233.48,3360.0
2010-03-06 22:00:53,-111.437260799895,56.93629610057552,16.0,2.2,3.0,211.07,3360.0
2010-03-07 01:01:12,-111.43773750045452,56.93623460066293,12.0,2.0,3.0,215.53,3360.0
2010-03-07 04:00:43,-111.43839119943782,56.93590810125148,5.0,3.6,3.0,229.66,3360.0
2010-03-07 07:00:43,-111.43839330021432,56.93589400117669,6.0,2.8,3.0,211.59,3360.0
2010-03-07 10:01:18,-111.43814930017156,56.93587790047261,2.0,2.8,3.0,207.98,3280.0
2010-03-07 13:00:47,-111.43814979934191,56.9359059008772,2.0,3.8,3.0,222.65,3360.0
2010-03-07 16:01:24,-111.43747439960904,56.93601790047901,4.0,2.4,3.0,218.12,3280.0
2010-03-07 19:00:42,-111.4376125003701,56.9359820009154,14.0,3.0,3.0,227.88,3360.0
2010-03-07 22:00:56,-111.43703459972252,56.93663030100637,17.0,2.0,3.0,207.13,3360.0
2010-03-08 01:00:53,-111.43721629923238,56.93705310114254,10.0,4.6,3.0,202.73,3360.0
2010-03-08 04:00:43,-111.43729490038947,56.93723590125092,7.0,3.8,3.0,221.7,3360.0
2010-03-08 07:00:48,-111.43768859933228,56.93712370125948,3.0,2.8,3.0,205.97,3360.0
2010-03-08 10:00:25,-111.43747130008111,56.93727200063808,4.0,3.4,3.0,217.88,3360.0
2010-03-08 13:00:26,-111.43704319992864,56.93696100084184,2.0,5.4,3.0,201.06,3360.0
2010-03-08 16:00:25,-111.43671509962044,56.93676840126069,8.0,8.2,3.0,191.15,3360.0
2010-03-08 19:00:26,-111.43676369944777,56.93691620092071,12.0,3.6,3.0,212.66,3360.0
2010-03-08 22:00:43,-111.43708369923084,56.93691010058356,8.0,2.0,3.0,205.94,3360.0
2010-03-09 01:00:48,-111.43713329994668,56.93709050109032,7.0,5.4,3.0,197.63,3360.0
