timestamp,longitude,latitude,external-temperature,gps:dop,gps:fix-type,altitude,tag-voltage
2010-03-06 01:00:43,-111.36328200049364,57.06790190055771,8.0,1.8,3,331.61,3440.0
2010-03-06 04:00:44,-111.36349949953656,57.0681027006888,4.0,2.0,3,324.28,3360.0
2010-03-06 07:00:42,-111.36285070013209,57.0683242005586,2.0,3.0,3,320.21,3360.0
2010-03-06 10:00:43,-111.3625290004868,57.0684242012359,3.0,3.2,3,333.25,3360.0
2010-03-06 13:00:48,-111.36284990076462,57.06922100039749,0.0,2.0,3,328.21,3360.0
2010-03-06 16:00:49,-111.36263690034882,57.06960760124866,2.0,2.8,3,324.15,3360.0
2010-03-06 19:00:43,-111.36042820061976,57.07003240103705,9.0,5.0,3,330.44,3360.0
2010-03-06 22:01:41,-111.35400069940334,57.06668690124784,12.0,2.6,3,341.81,3360.0
2010-03-07 01:01:11,-111.35421500060248,57.06665980076419,8.0,2.8,3,336.62,3360.0
2010-03-07 04:01:12,-111.3541287993179,57.06663930067752,5.0,2.6,3,327.37,3360.0
2010-03-07 07:00:25,-111.3541536003562,57.06673420105757,4.0,4.8,3,346.74,3440.0
2010-03-07 10:00:44,-111.35371030046647,57.06683910067255,3.0,2.8,3,329.64,3360.0
2010-03-07 13:00:54,-111.35368700023471,57.06676560086708,2.0,1.6,3,333.75,3360.0
2010-03-07 16:00:44,-111.35424200011995,57.06736130047228,2.0,8.6,3,318.19,3360.0
2010-03-07 19:00:54,-111.35438829996184,57.06696740042946,9.0,2.8,3,329.92,3360.0
2010-03-07 22:00:44,-111.35353959924268,57.06647230071072,11.0,4.8,3,320.36,3440.0
2010-03-08 01:00:43,-111.35355530082457,57.06720710089192,9.0,4.6,3,320.97,3440.0
2010-03-08 04:00:48,-111.3530603992586,57.06771330109376,3.0,9.8,3,291.6,3360.0
2010-03-08 07:00:26,-111.3533496005919,57.06751460100935,2.0,3.0,3,321.42,3360.0
2010-03-08 10:00:54,-111.3531829007496,57.06718810080477,3.0,2.4,3,333.06,3360.0
2010-03-08 13:00:53,-111.35340050009354,57.06726630105041,3.0,6.6,3,350.06,3360.0
2010-03-08 16:00:44,-111.35374700020836,57.06679180066632,3.0,1.6,3,321.14,3360.0
2010-03-08 19:00:47,-111.35365209932334,57.06704870086887,9.0,2.6,3,321.67,3360.0
2010-03-08 22:00:53,-111.35482449962566,57.06751300110845,6.0,2.6,3,314.39,3360.0
2010-03-09 01:00:48,-111.3551021994342,57.06764180094679,4.0,3.4,3,322.97,3360.0
2010-03-09 04:00:41,-111.35496940018142,57.06749380094296,3.0,2.8,3,325.31,3360.0
2010-03-09 07:00:25,-111.355005999882,57.06769610093736,1.0,2.4,3,314.29,3360.0
2010-03-09 10:00:25,-111.35502080036362,57.06752830095488,-2.0,3.2,3,321.63,3360.0
2010-03-09 13:00:43,-111.35555539983932,57.06734010088374,-4.0,4.6,3,318.52,3360.0
2010-03-09 16:01:18,-111.3536509997696,57.06664540043695,-3.0,7.0,3,323.36,3360.0
2010-03-09 19:00:49,-111.35373820032744,57.06702530118632,5.0,3.0,3,323.36,3360.0
2010-03-09 22:00:54,-111.35405200010683,57.06728830059809,8.0,9.4,3,390.17,3360.0
2010-03-10 01:00:48,-111.3551976996875,57.06735410085433,4.0,3.8,3,327.05,3360.0
2010-03-10 04:00:26,-111.35516509954503,57.06725120055792,0.0,3.2,3,323.74,3360.0
2010-03-10 07:00:44,-111.35477569929948,57.067761700862285,2.0,2.4,3,315.51,3360.0
2010-03-10 10:00:42,-111.3546684002954,57.06752640073796,3.0,4.8,3,315.81,3360.0
2010-03-10 13:00:41,-111.35472719978016,57.06728600128079,1.0,2.2,3,328.38,3360.0
2010-03-10 16:00:49,-111.35593720081604,57.0674030008442,2.0,2.6,3,316.37,3360.0
2010-03-10 19:00:41,-111.35461580063676,57.06704460125317,6.0,3.0,3,313.63,3360.0
2010-03-10 22:00:49,-111.35588639927376,57.067543300604925,9.0,4.8,3,314.58,3360.0
2010-03-11 01:00:50,-111.3552759996622,57.06699010078951,6.0,2.8,3,333.05,3360.0
2010-03-11 04:00:54,-111.35470999977576,57.066965000804295,5.0,2.6,3,333.67,3360.0
2010-03-11 07:00:43,-111.35426489956822,57.0666387003943,1.0,2.6,3,303.59,3360.0
2010-03-11 10:00:43,-111.35409150053266,57.06667350100909,2.0,2.0,3,323.72,3360.0
2010-03-11 13:00:43,-111.35485570015273,57.06653350069537,-1.0,2.2,3,329.05,3360.0
2010-03-11 16:01:11,-111.3537089997023,57.0666805004246,-1.0,3.6,3,327.98,3360.0
2010-03-11 19:01:14,-111.35418369942045,57.066383000954765,7.0,2.4,3,323.23,3360.0
2010-03-11 22:01:11,-111.35376599925428,57.06618520072201,9.0,4.4,3,312.47,3360.0
2010-03-12 01:00:53,-111.35488779955053,57.06638830081777,7.0,2.4,3,325.23,3360.0
2010-03-12 04:00:43,-111.355255400391,57.066602900983305,6.0,2.4,3,322.86,3360.0
2010-03-12 07:01:24,-111.3551384993296,57.06689120081664,4.0,2.6,3,319.93,3360.0
2010-03-12 10:00:44,-111.35502639940016,57.0668417006617,4.0,2.0,3,328.26,3360.0
2010-03-12 13:00:44,-111.35511179938158,57.0668540005014,2.0,2.0,3,326.19,3360.0
2010-03-12 16:00:44,-111.35381590043744,57.06633510073576,3.0,5.0,3,308.81,3360.0
2010-03-12 19:01:12,-111.35333890073818,57.0663585009988,10.0,7.4,3,363.12,3360.0
2010-03-12 22:00:53,-111.35521500038269,57.066134500954135,12.0,2.2,3,364.99,3360.0
2010-03-13 01:00:54,-111.3554904992632,57.06621410106023,8.0,2.4,3,335.41,3360.0
2010-03-13 04:00:43,-111.35377540070252,57.06603820113422,6.0,2.0,3,335.0,3360.0
2010-03-13 07:01:49,-111.38378460022406,57.10577260044868,1.0,7.2,3,320.08,3360.0
2010-03-13 10:00:46,-111.33910379935614,57.082300300714,2.0,2.2,3,330.94,3360.0
2010-03-13 13:00:26,-111.33920719968496,57.08233850057982,4.0,2.4,3,328.18,3360.0
2010-03-13 16:00:48,-111.33943619979392,57.08231020090293,5.0,5.8,3,313.54,3360.0
2010-03-13 19:00:25,-111.3400444007738,57.08251620091411,8.0,2.0,3,332.04,3360.0
2010-03-13 22:00:48,-111.34045169930748,57.08251630089728,10.0,2.2,3,332.04,3360.0
2010-03-14 01:00:25,-111.34039220043456,57.0826015005722,9.0,3.4,3,328.28,3440.0
2010-03-14 04:00:49,-111.3395132006542,57.0820761005656,0.0,3.2,3,322.08,3360.0
2010-03-14 07:00:52,-111.33940310029872,57.08213990083707,0.0,3.6,3,334.16,3360.0
2010-03-14 10:00:50,-111.3377007007814,57.08170620076476,-3.0,3.2,3,305.86,3360.0
2010-03-14 13:00:25,-111.33781299968516,57.081652500628586,-4.0,2.2,3,325.22,3360.0
2010-03-14 16:00:44,-111.33754229957864,57.0820414004814,-1.0,3.6,3,332.92,3360.0
2010-03-14 19:00:48,-111.33674510027816,57.08211750083067,9.0,2.0,3,331.01,3360.0
2010-03-14 22:00:54,-111.334980299604,57.082160701138754,10.0,2.2,3,326.71,3360.0
2010-03-15 01:00:54,-111.3349042000788,57.08222650061336,7.0,2.4,3,344.59,3360.0
2010-03-15 04:00:44,-111.33487900021277,57.08197630118537,6.0,6.4,3,334.04,3360.0
2010-03-15 07:00:49,-111.33486490065464,57.082054801053765,5.0,1.8,3,321.24,3360.0
2010-03-15 10:00:41,-111.33428190011152,57.08287540094228,4.0,8.0,3,320.45,3360.0
2010-03-15 13:00:26,-111.3348596003634,57.082031601125,5.0,2.8,3,328.87,3360.0
2010-03-15 16:00:53,-111.33389709994428,57.08303820107765,6.0,5.0,3,321.81,3360.0
2010-03-15 19:00:49,-111.33485070076811,57.08230400077804,11.0,1.8,3,337.81,3360.0
2010-03-15 22:01:11,-111.33405550068504,57.08287870043701,17.0,2.2,3,324.97,3360.0
2010-03-16 01:00:48,-111.33401929989871,57.0831252007431,12.0,8.6,3,332.22,3440.0
2010-03-16 04:00:54,-111.3348730007695,57.081944901250566,5.0,3.2,3,330.35,3360.0
2010-03-16 07:00:53,-111.3347321993692,57.081984800847,6.0,2.2,3,337.0,3360.0
2010-03-16 10:00:50,-111.33334250031588,57.08212450088118,2.0,1.6,3,328.12,3360.0
2010-03-16 13:00:41,-111.33326240010706,57.08217940051455,3.0,3.0,3,330.12,3360.0
2010-03-16 16:00:53,-111.3332810997048,57.08212080127784,6.0,2.2,3,324.81,3360.0
2010-03-16 19:00:47,-111.33419820044236,57.081868100786025,12.0,3.6,3,343.04,3360.0
2010-03-16 22:01:23,-111.33333440052049,57.08232710060734,12.0,2.6,3,334.96,3360.0
2010-03-17 01:00:25,-111.3331574995888,57.08228580065373,12.0,3.0,3,337.94,3440.0
2010-03-17 04:00:43,-111.33351490051452,57.08206290104589,8.0,2.2,3,328.99,3360.0
2010-03-17 07:00:43,-111.33353100058696,57.08200000113101,6.0,2.6,3,328.76,3360.0
2010-03-17 10:00:54,-111.33322899985512,57.0821367012262,8.0,2.4,3,327.25,3360.0
2010-03-17 13:00:48,-111.33370970044508,57.08213500105198,4.0,2.8,3,326.18,3360.0
2010-03-17 16:00:44,-111.33371190000376,57.08192540093989,2.0,3.4,3,319.85,3360.0
2010-03-17 19:00:27,-111.33368269983632,57.08196190110554,3.0,3.2,3,344.61,3360.0
2010-03-17 22:01:12,-111.3328573003224,57.081984301219215,2.0,2.6,3,326.32,3360.0
2010-03-18 01:00:50,-111.33669589986305,57.081179801119504,1.0,3.0,3,335.48,3360.0
2010-03-18 04:00:52,-111.33449820016632,57.08155480106317,1.0,2.4,3,329.88,3360.0
2010-03-18 07:00:44,-111.3340217992602,57.08187970056036,1.0,2.0,3,319.57,3360.0
2010-03-18 10:00:43,-111.33321220074237,57.08218150044468,-3.0,4.2,3,314.48,3360.0
2010-03-18 13:00:44,-111.33395329992028,57.08224210046238,-4.0,2.4,3,325.6,3360.0
2010-03-18 16:00:44,-111.33386189954687,57.08222780066404,-1.0,2.2,3,329.02,3360.0
2010-03-18 19:00:41,-111.33301330074376,57.08228880070998,-1.0,2.0,3,334.14,3360.0
2010-03-18 22:00:53,-111.33412670004014,57.08184640057232,1.0,3.6,3,324.34,3360.0
2010-03-19 01:00:42,-111.33327059983829,57.081991400397136,-3.0,2.4,3,325.8,3360.0
2010-03-19 04:00:44,-111.33325969942692,57.082131200802266,-4.0,4.0,3,327.64,3360.0
2010-03-19 07:00:44,-111.33350700021708,57.08115640116252,-14.0,2.4,3,316.92,3280.0
