timestamp,longitude,latitude,external-temperature,gps:dop,gps:fix-type,altitude,tag-voltage
2010-03-06 00:00:00,-111.40665650038956,57.274119700658346,8.0,5.0,3.0,262.97,3280.0
2010-03-06 03:00:00,-111.40631466819814,57.274070291032935,5.354240118760438,5.0,3.0,257.85706902950454,3280.0
2010-03-06 06:00:00,-111.40610905770266,57.27406333313191,4.661823229986117,3.411624248033318,3.0,257.0798685793614,3280.0
2010-03-06 09:00:00,-111.40560431288858,57.274114864479046,3.0142645424231196,2.4676176361615414,3.0,263.6528695813264,3280.0
2010-03-06 12:00:00,-111.40539319465915,57.274159525096614,0.6748216106014271,2.5325178389398575,3.0,269.5977879714577,3280.0
2010-03-06 15:00:00,-111.40568303619249,57.27422312741317,1.9882429179781522,2.6,3.0,260.36384095537863,3280.0
2010-03-06 18:00:00,-111.40608196721044,57.27434794121474,8.974123539232053,2.865516601743647,3.0,271.4979771841959,3280.0
2010-03-06 21:00:00,-111.40619311096803,57.27439428591644,13.326370274517053,3.2652740549034105,3.0,265.19728995286073,3333.0548109806823
2010-03-07 00:00:00,-111.40541792832569,57.27457499589761,10.024076303361422,4.195184739327715,3.0,265.135097694231,3306.987684044819
2010-03-07 03:00:00,-111.40505530504903,57.27446341503406,5.3495046754930105,3.539801870197204,3.0,266.21974724562546,3280.0
2010-03-07 06:00:00,-111.40491985269846,57.2741330248072,2.6724793618402742,3.7965123828958354,3.0,261.31879510249513,3280.0
2010-03-07 09:00:00,-111.40484658703546,57.27401687717915,2.0,3.139883645765999,3.0,261.99477052359407,3280.0
2010-03-07 12:00:00,-111.40504529174558,57.27399055822146,0.014816186683952237,3.526419112880822,3.0,259.57740994536533,3280.0
2010-03-07 15:00:00,-111.40511829682022,57.27391593461279,1.6480177843645794,3.0731937754723972,3.0,255.01888199333087,3280.0
2010-03-07 18:00:00,-111.40615509180226,57.274255131356014,8.960822450680745,2.8649254422524777,3.0,270.42640363063816,3280.0
