timestamp,longitude,latitude,external-temperature,gps:dop,gps:fix-type,altitude,tag-voltage
2010-03-06 01:01:42,-111.6017308003028,56.92098360077272,8.0,5.0,3,311.94,3360.0
2010-03-06 04:00:44,-111.60617329992134,56.916229200798334,6.0,5.0,3,302.39,3360.0
2010-03-06 07:00:43,-111.60576870067273,56.91611330059363,4.0,3.2,3,311.99,3360.0
2010-03-06 10:00:44,-111.605784300484,56.91607980073008,5.0,2.6,3,316.81,3360.0
2010-03-06 13:00:48,-111.60592470024258,56.9154733004952,4.0,3.6,3,317.85,3360.0
2010-03-06 16:00:54,-111.60636119941964,56.91603050106894,5.0,7.0,3,329.93,3360.0
2010-03-06 19:00:43,-111.60750140047588,56.91662170107075,8.0,2.8,3,333.59,3360.0
2010-03-06 22:00:53,-111.606309599757,56.9171175006187,14.0,3.4,3,326.26,3360.0
2010-03-07 01:00:47,-111.606250900039,56.917287300815055,8.0,2.2,3,327.07,3360.0
2010-03-07 04:00:48,-111.6060616000774,56.91717630100997,5.0,6.0,3,301.71,3360.0
2010-03-07 07:00:54,-111.6059973997092,56.917228600635525,5.0,3.0,3,303.88,3360.0
2010-03-07 10:00:47,-111.60636950039276,56.917253800867975,4.0,2.4,3,312.8,3360.0
2010-03-07 13:00:48,-111.60611539947487,56.91744770075339,1.0,7.4,3,313.05,3360.0
2010-03-07 16:00:47,-111.60645219943984,56.91710340063025,1.0,8.6,3,298.64,3360.0
2010-03-07 19:00:44,-111.60665749944803,56.91695290047743,11.0,3.8,3,309.56,3360.0
2010-03-07 22:00:53,-111.60662759931928,56.916862700759296,10.0,3.4,3,312.53,3360.0
2010-03-08 01:01:09,-111.60792099964335,56.91676060126741,7.0,10.6,3,318.74,3360.0
2010-03-08 04:01:24,-111.60897110051984,56.91582880116864,6.0,6.0,3,306.37,3360.0
2010-03-08 07:00:52,-111.60928750022356,56.9159090005897,6.0,3.2,3,300.56,3360.0
2010-03-08 10:01:11,-111.60815119934216,56.91577020117321,5.0,2.6,3,303.47,3360.0
2010-03-08 13:00:49,-111.60804119988272,56.91592400099353,4.0,2.6,3,320.95,3360.0
2010-03-08 16:00:53,-111.60822949941148,56.91606340052567,5.0,3.2,3,321.58,3360.0
2010-03-08 19:00:44,-111.60909570042462,56.916643000983846,9.0,3.0,3,330.85,3360.0
2010-03-08 22:01:12,-111.609337299844,56.9164805004184,7.0,2.6,3,329.51,3360.0
2010-03-09 01:01:12,-111.60890760030438,56.91639930059838,5.0,5.4,3,322.27,3360.0
2010-03-09 04:00:44,-111.60860679996068,56.91557250072813,5.0,3.8,3,315.42,3360.0
2010-03-09 07:00:26,-111.60946240055335,56.91571490080965,2.0,6.4,3,302.71,3360.0
2010-03-09 10:00:41,-111.60953100062476,56.91545430072998,2.0,4.8,3,308.48,3360.0
2010-03-09 13:00:43,-111.60879660073668,56.91543580059918,0.0,2.6,3,318.18,3360.0
2010-03-09 16:00:53,-111.60959600022642,56.91589070055222,-1.0,2.4,3,315.01,3360.0
2010-03-09 19:00:53,-111.60842310043436,56.91574560113621,7.0,2.6,3,317.19,3360.0
2010-03-09 22:02:24,-111.61068980050116,56.91484940064037,9.0,3.0,3,321.34,3360.0
2010-03-10 01:01:13,-111.61138960055185,56.91511470057112,5.0,12.6,3,318.8,3360.0
2010-03-10 04:01:08,-111.61030849994944,56.91546890099014,5.0,5.0,3,315.78,3360.0
2010-03-10 07:00:43,-111.61044560060296,56.91545990091935,3.0,2.8,3,310.46,3360.0
2010-03-10 10:01:14,-111.61080669966722,56.915264900665456,4.0,4.8,3,324.61,3360.0
2010-03-10 13:00:43,-111.61050609954889,56.91498820126408,3.0,3.4,3,317.24,3360.0
2010-03-10 16:00:48,-111.61004270021704,56.91552500047457,3.0,4.0,3,305.74,3360.0
2010-03-10 19:00:42,-111.610535699256,56.91578800090042,10.0,2.2,3,321.27,3360.0
2010-03-10 22:01:24,-111.61061629931676,56.91608310113007,10.0,2.4,3,314.18,3360.0
2010-03-11 01:00:47,-111.6089754992732,56.91490740051006,9.0,8.8,3,296.85,3360.0
2010-03-11 04:00:53,-111.60786429964396,56.914714301171465,5.0,2.2,3,313.24,3360.0
2010-03-11 07:00:48,-111.60797939957986,56.91536300090593,3.0,2.8,3,297.2,3360.0
2010-03-11 10:01:24,-111.60728829979487,56.91530620074316,1.0,4.6,3,318.03,3360.0
2010-03-11 13:00:43,-111.60822699934504,56.91539870114512,0.0,2.2,3,328.04,3360.0
2010-03-11 16:00:44,-111.61015639950016,56.91538120045005,1.0,2.2,3,313.79,3360.0
2010-03-11 19:00:42,-111.60915439934486,56.91462890113897,8.0,2.4,3,318.24,3360.0
2010-03-11 22:01:42,-111.6096489000097,56.91449340076279,10.0,7.2,3,314.95,3360.0
2010-03-12 01:01:12,-111.60903270022035,56.91410820090513,7.0,5.6,3,338.13,3360.0
2010-03-12 04:00:26,-111.61052330020188,56.91333060097419,7.0,5.2,3,302.64,3360.0
2010-03-12 07:01:24,-111.60983099977848,56.91336240126446,3.0,6.6,3,299.14,3360.0
2010-03-12 10:01:16,-111.6092611005608,56.9133364012677,4.0,3.4,3,301.03,3360.0
2010-03-12 13:00:44,-111.60924360000296,56.91333240071672,4.0,2.0,3,325.19,3360.0
2010-03-12 16:00:54,-111.6089006995968,56.913026400727695,3.0,5.0,3,324.72,3360.0
2010-03-12 19:00:43,-111.60859599986418,56.913015501178826,10.0,8.4,3,329.09,3360.0
2010-03-12 22:01:46,-111.60898349983349,56.91354880084189,11.0,2.0,2,330.97,3360.0
2010-03-13 01:00:47,-111.6084001005948,56.91375540071338,9.0,3.6,3,326.72,3360.0
2010-03-13 04:00:50,-111.60794670002342,56.91286810067919,5.0,2.6,3,302.78,3360.0
2010-03-13 07:01:42,-111.607574999373,56.91290050125221,3.0,2.4,3,313.56,3360.0
2010-03-13 10:00:49,-111.60792770019866,56.913056900876285,6.0,1.6,3,310.57,3360.0
2010-03-13 13:00:48,-111.60726219967106,56.91327890125522,5.0,2.6,3,317.13,3360.0
2010-03-13 16:01:22,-111.60802269928487,56.91292910042396,6.0,1.8,3,306.71,3360.0
2010-03-13 19:00:16,-111.6078321999157,56.91272900040387,9.0,2.6,3,321.23,3360.0
2010-03-13 22:00:26,-111.60802860069016,56.91241040082204,10.0,4.2,3,310.93,3360.0
2010-03-14 01:01:18,-111.60754370036534,56.9124614012397,7.0,4.8,3,312.0,3360.0
2010-03-14 04:00:48,-111.60927650012896,56.912772300488776,4.0,6.6,3,309.73,3360.0
2010-03-14 07:00:26,-111.60936519929892,56.9126780007171,1.0,5.6,3,303.45,3360.0
2010-03-14 10:00:42,-111.60870260049926,56.91294830067034,0.0,2.0,3,312.48,3360.0
2010-03-14 13:00:41,-111.6087140998961,56.91313650059959,-1.0,3.2,3,321.5,3360.0
2010-03-14 16:00:44,-111.60816420079853,56.912731501185306,0.0,2.4,3,312.69,3280.0
2010-03-14 19:00:41,-111.60732000049788,56.91206530099508,11.0,4.0,3,307.32,3360.0
2010-03-14 22:00:44,-111.6084410004447,56.91230980047466,15.0,2.8,3,321.81,3360.0
2010-03-15 01:01:12,-111.60934679958844,56.912805401011454,10.0,3.6,3,320.46,3360.0
2010-03-15 04:01:11,-111.61018959920828,56.91316190060533,6.0,3.8,3,328.01,3360.0
2010-03-15 07:00:50,-111.61065430019916,56.91341760099439,5.0,2.0,3,315.42,3360.0
2010-03-15 10:00:44,-111.60988929922668,56.91276630096085,3.0,2.2,3,310.17,3360.0
2010-03-15 13:00:47,-111.60913939960362,56.91276660088046,3.0,3.4,3,312.54,3360.0
2010-03-15 16:00:54,-111.61161889959028,56.91320670047464,6.0,3.4,3,325.96,3360.0
2010-03-15 19:00:23,-111.61164449974764,56.913495300834064,10.0,3.6,3,313.37,3360.0
2010-03-15 22:00:54,-111.6119895003732,56.91400060078775,14.0,3.8,3,312.51,3360.0
2010-03-16 01:00:43,-111.61207040029964,56.91437770122208,11.0,3.6,3,329.31,3360.0
2010-03-16 04:00:48,-111.6124229006703,56.91389080100062,8.0,3.4,3,310.93,3360.0
2010-03-16 07:01:24,-111.61184400035349,56.91446880038768,7.0,5.4,3,319.12,3360.0
2010-03-16 10:00:43,-111.61273239939683,56.91433050048481,8.0,2.2,3,338.7,3360.0
2010-03-16 13:00:41,-111.6119975005874,56.91436860085228,5.0,3.4,3,338.33,3360.0
2010-03-16 16:00:54,-111.61115960009356,56.91410760091173,7.0,2.6,3,305.94,3360.0
2010-03-16 19:00:42,-111.61132999972207,56.91476150126356,11.0,8.4,3,305.05,3360.0
2010-03-16 22:01:13,-111.6118684998342,56.915027300600485,11.0,2.6,3,313.21,3360.0
2010-03-17 01:00:54,-111.61335410032402,56.91434540056353,10.0,4.2,3,335.23,3360.0
2010-03-17 04:01:11,-111.61255189992022,56.913842300494686,9.0,2.6,3,335.93,3360.0
2010-03-17 07:00:41,-111.61222100069472,56.914160500458905,8.0,2.4,3,334.33,3360.0
2010-03-17 10:00:47,-111.61119009957812,56.91422460080135,5.0,3.6,3,327.29,3360.0
2010-03-17 13:00:44,-111.61110739965412,56.91433570101015,7.0,5.0,3,334.74,3360.0
2010-03-17 16:02:18,-111.61088920005804,56.91349580113554,4.0,10.8,3,337.2,3280.0
2010-03-17 19:00:43,-111.61244390051776,56.91408260060265,5.0,2.0,3,332.82,3360.0
2010-03-17 22:00:53,-111.61141470033976,56.91437660117714,5.0,2.8,3,319.84,3360.0
2010-03-18 01:00:48,-111.61098419942417,56.91449540122286,3.0,5.6,3,317.19,3360.0
2010-03-18 04:00:41,-111.61130869966932,56.91485530125164,-1.0,2.2,3,322.11,3360.0
2010-03-18 07:01:23,-111.61080560080194,56.91484610113456,1.0,5.4,3,318.0,3280.0
2010-03-18 10:00:50,-111.61027009943194,56.91410160052404,1.0,1.8,3,326.67,3280.0
2010-03-18 13:00:23,-111.60984100002858,56.91392470089947,0.0,2.6,3,322.79,3360.0
2010-03-18 16:00:49,-111.60891460041928,56.914411100513405,1.0,2.0,3,313.76,3280.0
2010-03-18 19:00:25,-111.60801930016974,56.91424970040024,3.0,1.8,3,319.5,3360.0
2010-03-18 22:01:12,-111.6079631007532,56.914429900696526,2.0,3.0,3,306.43,3280.0
2010-03-19 01:00:48,-111.6075008992782,56.91488300128374,-2.0,3.2,3,320.1,3280.0
2010-03-19 04:00:41,-111.60783090075743,56.91468630109789,1.0,2.8,3,312.89,3280.0
2010-03-19 07:00:42,-111.60834880044132,56.914188001059664,-7.0,2.4,3,315.63,3280.0
2010-03-19 10:00:53,-111.60916250065874,56.914229800508586,-12.0,3.4,3,317.37,3280.0
2010-03-19 13:00:50,-111.6097317996743,56.9144790005751,-3.0,2.4,3,333.9,3280.0
2010-03-19 16:00:44,-111.60897570063008,56.91377510078432,-2.0,4.2,3,312.17,3280.0
2010-03-19 19:00:42,-111.6087215005012,56.91345320076116,3.0,2.4,3,318.81,3360.0
2010-03-19 22:01:23,-111.60837310041912,56.91358610090487,7.0,4.2,3,310.36,3360.0
2010-03-20 01:00:42,-111.606657699191,56.913435900608135,5.0,3.0,3,315.29,3360.0
2010-03-20 04:00:44,-111.60977589965252,56.91236710110423,4.0,1.6,3,323.62,3360.0
2010-03-20 07:00:58,-111.612245099766,56.911807500790026,-1.0,2.4,3,333.19,3280.0
2010-03-20 10:02:09,-111.61057569973336,56.91099960043331,3.0,1.8,2,332.14,3280.0
2010-03-20 13:00:43,-111.60896659922024,56.91151660121592,2.0,3.0,3,331.63,3360.0
2010-03-20 16:00:44,-111.60778999940756,56.91198150118475,3.0,2.4,3,309.83,3360.0
2010-03-20 19:00:47,-111.60664410049247,56.9114311008834,5.0,3.2,3,324.7,3360.0
2010-03-20 22:00:44,-111.60752570056712,56.9117664007347,10.0,2.6,3,302.76,3360.0
