timestamp,external-temperature,month,day,longitude,latitude,altitude
2012-10-20 19:01:23,6.0,10,20,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-20 22:02:58,8.0,10,20,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 01:00:54,4.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 04:00:56,5.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 07:01:31,3.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 10:01:24,6.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 13:00:56,6.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 16:01:24,6.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 19:00:49,7.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-21 22:01:43,4.0,10,21,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 01:00:47,3.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 04:03:08,2.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 07:01:53,3.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 10:01:23,5.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 13:01:11,4.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 16:01:53,4.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 19:01:41,6.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-22 22:01:54,5.0,10,22,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 01:01:51,4.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 04:03:10,5.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 07:01:17,3.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 10:00:50,5.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 13:00:54,5.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 16:00:53,4.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 19:00:51,6.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-23 22:02:22,9.0,10,23,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-24 01:01:37,6.0,10,24,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-24 04:02:42,5.0,10,24,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-24 07:03:11,3.0,10,24,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-24 13:01:34,4.0,10,24,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-25 01:01:25,3.0,10,25,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-25 07:02:23,3.0,10,25,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-25 13:02:09,3.0,10,25,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-25 19:00:54,5.0,10,25,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-25 22:01:42,3.0,10,25,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-26 01:01:48,2.0,10,26,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-26 07:01:57,2.0,10,26,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-26 10:01:23,1.0,10,26,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-26 13:01:19,-1.0,10,26,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-26 16:01:23,-1.0,10,26,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-27 01:01:50,-1.0,10,27,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-27 04:02:34,-1.0,10,27,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-27 07:01:40,-1.0,10,27,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-27 13:01:39,-2.0,10,27,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-27 19:01:51,2.0,10,27,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-27 22:02:24,0.0,10,27,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-28 01:01:48,-1.0,10,28,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-28 04:02:23,-2.0,10,28,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-28 07:00:49,-1.0,10,28,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-28 10:00:53,-2.0,10,28,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-28 13:00:44,0.0,10,28,-111.42740631103516,57.42363357543945,320.4759521484375
2012-10-28 16:01:23,-3.0,10,28,-111.42740631103516,57.42363357543945,320.4759521484375
